0 0 7 4.523414
0 0.02040816 7 4.449444
0 0.04081633 7 4.232374
0 0.06122449 7 3.886402
0 0.08163265 7 3.434159
0 0.1020408 7 2.905225
0 0.122449 7 2.334198
0 0.1428571 7 1.75843
0 0.1632653 7 1.215581
0 0.1836735 7 0.7411593
0 0.2040816 7 0.3661972
0 0.2244898 7 0.115221
0 0.244898 7 0.004646919
0 0.2653061 7 0.04170778
0 0.2857143 7 0.2239794
0 0.3061224 7 0.5395393
0 0.3265306 7 0.9677466
0 0.3469388 7 1.480592
0 0.3673469 7 2.044531
0 0.3877551 7 2.622675
0 0.4081633 7 3.177208
0 0.4285714 7 3.671858
0 0.4489796 7 4.074269
0 0.4693878 7 4.358121
0 0.4897959 7 4.504845
0 0.5102041 7 4.504845
0 0.5306122 7 4.358121
0 0.5510204 7 4.074269
0 0.5714286 7 3.671858
0 0.5918367 7 3.177208
0 0.6122449 7 2.622675
0 0.6326531 7 2.044531
0 0.6530612 7 1.480592
0 0.6734694 7 0.9677466
0 0.6938776 7 0.5395393
0 0.7142857 7 0.2239794
0 0.7346939 7 0.04170778
0 0.755102 7 0.004646919
0 0.7755102 7 0.115221
0 0.7959184 7 0.3661972
0 0.8163265 7 0.7411593
0 0.8367347 7 1.215581
0 0.8571429 7 1.75843
0 0.877551 7 2.334198
0 0.8979592 7 2.905225
0 0.9183673 7 3.434159
0 0.9387755 7 3.886402
0 0.9591837 7 4.232374
0 0.9795918 7 4.449444
0 1 7 4.523414
0.02040816 0 7 4.5449
0.02040816 0.02040816 7 4.470931
0.02040816 0.04081633 7 4.253861
0.02040816 0.06122449 7 3.907889
0.02040816 0.08163265 7 3.455646
0.02040816 0.1020408 7 2.926712
0.02040816 0.122449 7 2.355685
0.02040816 0.1428571 7 1.779916
0.02040816 0.1632653 7 1.237068
0.02040816 0.1836735 7 0.7626461
0.02040816 0.2040816 7 0.3876841
0.02040816 0.2244898 7 0.1367078
0.02040816 0.244898 7 0.02613376
0.02040816 0.2653061 7 0.06319462
0.02040816 0.2857143 7 0.2454662
0.02040816 0.3061224 7 0.5610261
0.02040816 0.3265306 7 0.9892335
0.02040816 0.3469388 7 1.502079
0.02040816 0.3673469 7 2.066018
0.02040816 0.3877551 7 2.644162
0.02040816 0.4081633 7 3.198695
0.02040816 0.4285714 7 3.693345
0.02040816 0.4489796 7 4.095756
0.02040816 0.4693878 7 4.379607
0.02040816 0.4897959 7 4.526332
0.02040816 0.5102041 7 4.526332
0.02040816 0.5306122 7 4.379607
0.02040816 0.5510204 7 4.095756
0.02040816 0.5714286 7 3.693345
0.02040816 0.5918367 7 3.198695
0.02040816 0.6122449 7 2.644162
0.02040816 0.6326531 7 2.066018
0.02040816 0.6530612 7 1.502079
0.02040816 0.6734694 7 0.9892335
0.02040816 0.6938776 7 0.5610261
0.02040816 0.7142857 7 0.2454662
0.02040816 0.7346939 7 0.06319462
0.02040816 0.755102 7 0.02613376
0.02040816 0.7755102 7 0.1367078
0.02040816 0.7959184 7 0.3876841
0.02040816 0.8163265 7 0.7626461
0.02040816 0.8367347 7 1.237068
0.02040816 0.8571429 7 1.779916
0.02040816 0.877551 7 2.355685
0.02040816 0.8979592 7 2.926712
0.02040816 0.9183673 7 3.455646
0.02040816 0.9387755 7 3.907889
0.02040816 0.9591837 7 4.253861
0.02040816 0.9795918 7 4.470931
0.02040816 1 7 4.5449
0.04081633 0 7 4.607955
0.04081633 0.02040816 7 4.533986
0.04081633 0.04081633 7 4.316916
0.04081633 0.06122449 7 3.970944
0.04081633 0.08163265 7 3.518701
0.04081633 0.1020408 7 2.989767
0.04081633 0.122449 7 2.41874
0.04081633 0.1428571 7 1.842972
0.04081633 0.1632653 7 1.300123
0.04081633 0.1836735 7 0.8257012
0.04081633 0.2040816 7 0.4507391
0.04081633 0.2244898 7 0.1997628
0.04081633 0.244898 7 0.08918881
0.04081633 0.2653061 7 0.1262497
0.04081633 0.2857143 7 0.3085213
0.04081633 0.3061224 7 0.6240812
0.04081633 0.3265306 7 1.052289
