0 0 3 -5.939955
0 0.02040816 3 -5.842821
0 0.04081633 3 -5.557774
0 0.06122449 3 -5.103459
0 0.08163265 3 -4.509592
0 0.1020408 3 -3.815018
0 0.122449 3 -3.06517
0 0.1428571 3 -2.309095
0 0.1632653 3 -1.596249
0 0.1836735 3 -0.973259
0 0.2040816 3 -0.4808747
0 0.2244898 3 -0.1513033
0 0.244898 3 -0.006102137
0 0.2653061 3 -0.05476889
0 0.2857143 3 -0.2941202
0 0.3061224 3 -0.7085001
0 0.3265306 3 -1.270804
0 0.3469388 3 -1.944251
0 0.3673469 3 -2.684791
0 0.3877551 3 -3.443986
0 0.4081633 3 -4.172175
0 0.4285714 3 -4.821728
0 0.4489796 3 -5.350158
0 0.4693878 3 -5.722899
0 0.4897959 3 -5.915572
0 0.5102041 3 -5.915572
0 0.5306122 3 -5.722899
0 0.5510204 3 -5.350158
0 0.5714286 3 -4.821728
0 0.5918367 3 -4.172175
0 0.6122449 3 -3.443986
0 0.6326531 3 -2.684791
0 0.6530612 3 -1.944251
0 0.6734694 3 -1.270804
0 0.6938776 3 -0.7085001
0 0.7142857 3 -0.2941202
0 0.7346939 3 -0.05476889
0 0.755102 3 -0.006102137
0 0.7755102 3 -0.1513033
0 0.7959184 3 -0.4808747
0 0.8163265 3 -0.973259
0 0.8367347 3 -1.596249
0 0.8571429 3 -2.309095
0 0.877551 3 -3.06517
0 0.8979592 3 -3.815018
0 0.9183673 3 -4.509592
0 0.9387755 3 -5.103459
0 0.9591837 3 -5.557774
0 0.9795918 3 -5.842821
0 1 3 -5.939955
0.02040816 0 3 -5.93534
0.02040816 0.02040816 3 -5.838206
0.02040816 0.04081633 3 -5.553159
0.02040816 0.06122449 3 -5.098844
0.02040816 0.08163265 3 -4.504976
0.02040816 0.1020408 3 -3.810403
0.02040816 0.122449 3 -3.060555
0.02040816 0.1428571 3 -2.30448
0.02040816 0.1632653 3 -1.591634
0.02040816 0.1836735 3 -0.9686436
0.02040816 0.2040816 3 -0.4762593
0.02040816 0.2244898 3 -0.1466879
0.02040816 0.244898 3 -0.001486788
0.02040816 0.2653061 3 -0.05015354
0.02040816 0.2857143 3 -0.2895049
0.02040816 0.3061224 3 -0.7038848
0.02040816 0.3265306 3 -1.266189
0.02040816 0.3469388 3 -1.939636
0.02040816 0.3673469 3 -2.680176
0.02040816 0.3877551 3 -3.43937
0.02040816 0.4081633 3 -4.16756
0.02040816 0.4285714 3 -4.817113
0.02040816 0.4489796 3 -5.345543
0.02040816 0.4693878 3 -5.718284
0.02040816 0.4897959 3 -5.910956
0.02040816 0.5102041 3 -5.910956
0.02040816 0.5306122 3 -5.718284
0.02040816 0.5510204 3 -5.345543
0.02040816 0.5714286 3 -4.817113
0.02040816 0.5918367 3 -4.16756
0.02040816 0.6122449 3 -3.43937
0.02040816 0.6326531 3 -2.680176
0.02040816 0.6530612 3 -1.939636
0.02040816 0.6734694 3 -1.266189
0.02040816 0.6938776 3 -0.7038848
0.02040816 0.7142857 3 -0.2895049
0.02040816 0.7346939 3 -0.05015354
0.02040816 0.755102 3 -0.001486788
0.02040816 0.7755102 3 -0.1466879
0.02040816 0.7959184 3 -0.4762593
0.02040816 0.8163265 3 -0.9686436
0.02040816 0.8367347 3 -1.591634
0.02040816 0.8571429 3 -2.30448
0.02040816 0.877551 3 -3.060555
0.02040816 0.8979592 3 -3.810403
0.02040816 0.9183673 3 -4.504976
0.02040816 0.9387755 3 -5.098844
0.02040816 0.9591837 3 -5.553159
0.02040816 0.9795918 3 -5.838206
0.02040816 1 3 -5.93534
0.04081633 0 3 -5.921795
0.04081633 0.02040816 3 -5.824662
0.04081633 0.04081633 3 -5.539615
0.04081633 0.06122449 3 -5.085299
0.04081633 0.08163265 3 -4.491432
0.04081633 0.1020408 3 -3.796859
0.04081633 0.122449 3 -3.04701
0.04081633 0.1428571 3 -2.290936
0.04081633 0.1632653 3 -1.57809
0.04081633 0.1836735 3 -0.9550995
0.04081633 0.2040816 3 -0.4627152
0.04081633 0.2244898 3 -0.1331438
0.04081633 0.244898 3 0.01205737
0.04081633 0.2653061 3 -0.03660938
0.04081633 0.2857143 3 -0.2759607
0.04081633 0.3061224 3 -0.6903406
